PC1,PC2,label
-1.8654577662786869,2.3199196591886446,Iris-setosa
-2.549294047048908,0.4523011295801908,Iris-setosa
-1.9577207435296795,-0.4957308953485852,Iris-setosa
-2.1262496984000454,-1.1675208083281148,Iris-setosa
-2.0684281658366768,0.6896070991271029,Iris-setosa
-2.3733074159187413,-1.1467907370969173,Iris-setosa
-2.390184347486406,0.3611807754890435,Iris-setosa
-2.219346196631826,-1.022058561452258,Iris-setosa
-2.1985886917632906,-0.03213020609089741,Iris-setosa
1.1003075201339083,-0.8602305932455334,Iris-versicolor
0.7300357522460638,-0.5966367845454191,Iris-versicolor
1.2379622165945259,-0.6127696143333715,Iris-versicolor
0.3959807105628909,1.752298583985137,Iris-versicolor
1.0690126562396045,0.21105086263364645,Iris-versicolor
0.3831744759871156,0.5890889657221918,Iris-versicolor
0.7462151855803786,-0.7760986087667106,Iris-versicolor
-0.49620106800612673,1.8426955694963782,Iris-versicolor
0.9231297967374323,-0.030229554958808223,Iris-versicolor
0.00495143780651039,1.0259640373238905,Iris-versicolor
-0.12428110809321678,2.6491876525909026,Iris-versicolor
0.43726523850642507,0.05868468585817487,Iris-versicolor
0.5497921265929938,1.7666630790017095,Iris-versicolor
0.7147705184292628,0.18481516648438143,Iris-versicolor
-0.03713398067192791,0.43135003591963195,Iris-versicolor
0.8729660184742515,-0.5082953144152741,Iris-versicolor
0.3468444407998334,0.18998517861446487,Iris-versicolor
0.15288038105347387,0.7880852970901405,Iris-versicolor
1.2112454242344424,1.6279020211284596,Iris-versicolor
0.15641716357819802,1.2987523289104952,Iris-versicolor
0.7357911355372204,-0.4011265702488865,Iris-versicolor
0.47079248367653403,0.4152172061316796,Iris-versicolor
1.2238880750440333,0.9377731650868136,Iris-versicolor
0.6272796002318268,0.4154199470286849,Iris-versicolor
0.6981339853361913,0.06328192730141988,Iris-versicolor
0.8706203282158358,-0.24987151784524284,Iris-versicolor
1.2500344586627494,0.08234423894344291,Iris-versicolor
1.3537048101945006,-0.3277223658221533,Iris-versicolor
0.6599153596492511,0.22359700016797757,Iris-versicolor
-0.04712364472115795,1.053682478167414,Iris-versicolor
0.12112841740041343,1.5583716895650666,Iris-versicolor
0.01407108660075036,1.5681389431383952,Iris-versicolor
0.23522281897532224,0.7733330462816452,Iris-versicolor
1.0531632331720637,0.6347747293054009,Iris-versicolor
0.22067779715670077,0.2799099686210717,Iris-versicolor
0.4303414767137888,-0.8522816971544463,Iris-versicolor
1.0459094611126536,-0.5204536961576833,Iris-versicolor
1.0324195088129013,1.3878171676205466,Iris-versicolor
0.06684366736176812,0.21191081393020259,Iris-versicolor
0.2745054474365884,1.3253757808516822,Iris-versicolor
0.2714257646706215,1.1157038124355814,Iris-versicolor
0.6210898309467419,-0.027450670997805557,Iris-versicolor
0.328903506457843,0.9855988837638322,Iris-versicolor
-0.3723801146214092,2.011194576059802,Iris-versicolor
0.28199961797059125,0.8510994545458432,Iris-versicolor
0.088755770222411,0.1743245443311464,Iris-versicolor
0.22360767666585593,0.3792142564090857,Iris-versicolor
0.571967341693058,0.15320671730802723,Iris-versicolor
-0.4554869488039602,1.5343243806878768,Iris-versicolor
0.25140225230963753,0.5938712220603534,Iris-versicolor
1.8415033864548245,-0.8687861472648284,Iris-virginica
1.1493394141698112,0.698984450845644,Iris-virginica
2.1989827002762663,-0.5526187805513834,Iris-virginica
1.4338817648678959,0.049843541761758224,Iris-virginica
1.8616539883077914,-0.29022053593580954,Iris-virginica
2.7450007008196855,-0.7857997041596843,Iris-virginica
0.3571778956252112,1.5548855724936494,Iris-virginica
2.295316374519148,-0.4081493568630607,Iris-virginica
1.995051690245506,0.7214484398463713,Iris-virginica
2.259983444078839,-1.9150274710792834,Iris-virginica
1.3613487839853151,-0.6916310114999052,Iris-virginica
1.59372545693795,0.42681895265674125,Iris-virginica
1.8779605111340887,-0.4129493392033111,Iris-virginica
1.2489025744354718,1.1634935235781543,Iris-virginica
1.4591731570081286,0.44266460183497724,Iris-virginica
1.5864943986433684,-0.6747748131320469,Iris-virginica
1.4663677210285084,-0.25234708572703607,Iris-virginica
2.4292403009357066,-2.5482205652701335,Iris-virginica
3.298092266412553,0.0023534358727229847,Iris-virginica
1.2497940601881568,1.711848990712365,Iris-virginica
2.0336832314286792,-0.9043690444867266,Iris-virginica
0.970663302005082,0.5692672779658177,Iris-virginica
2.8883880668066313,-0.3964631706252858,Iris-virginica
1.324755636558612,0.48513529348699463,Iris-virginica
1.698550406461808,-1.0107622770692695,Iris-virginica
1.9511909902500193,-0.9999844743063181,Iris-virginica
1.167991627254525,0.3178318510081122,Iris-virginica
1.0163760982260253,-0.06532412120657906,Iris-virginica
1.7800455428934947,0.19262747985881748,Iris-virginica
1.8585515917769955,-0.5535271640262065,Iris-virginica
2.4273654909454203,-0.2458309116193445,Iris-virginica
2.3083492270601433,-2.6174152840455434,Iris-virginica
1.8541598177737886,0.1840557903700294,Iris-virginica
1.1075612921933187,0.29499783221755177,Iris-virginica
1.1934709163930415,0.814439294423699,Iris-virginica
2.791597292804992,-0.8419276577178624,Iris-virginica
1.5748792563339014,-1.0688936030046061,Iris-virginica
1.3425467676437908,-0.42084609229046,Iris-virginica
0.9203497204850892,-0.019166162118735206,Iris-virginica
1.847363145473135,-0.670177571688802,Iris-virginica
2.0094254383096213,-0.6083589783176395,Iris-virginica
1.8967625274756135,-0.6837342584127568,Iris-virginica
1.1493394141698112,0.698984450845644,Iris-virginica
2.0364860214458513,-0.8617977776525035,Iris-virginica
1.9950075059829826,-1.045049035024422,Iris-virginica
1.8642765713150011,-0.3815436309239626,Iris-virginica
1.5532882304845772,0.902290843047121,Iris-virginica
1.5157671030309872,-0.265903772450991,Iris-virginica
1.3717955477933026,-1.0129683903434337,Iris-virginica
0.9560955664216313,0.022209540630947083,Iris-virginica
